scenario,density,density_veh_km_lane,weather,hazard_type,seed,topology_split,hazard_split,weather_split,risk_est_precision,risk_est_recall,risk_est_f1,risk_peak_corr,n_at_risk_oracle,n_at_risk_causal,oracle_horizon_s,backend
urban_grid,2.0,2.0,clear,black_ice,7,held_out,held_out,train,0.5625,1.0,0.72,-0.17118416894201577,18,32,226.35532333438687,fallback
urban_grid,2.0,2.0,clear,black_ice,8,held_out,held_out,train,0.4375,1.0,0.6086956521739131,0.11373249696611563,14,32,226.35532333438687,fallback
urban_grid,2.0,2.0,clear,black_ice,9,held_out,held_out,train,0.5625,1.0,0.72,0.31137035070882874,18,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,fog_bank,0,held_out,train,train,0.625,1.0,0.7692307692307693,-0.01847540899633616,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,fog_bank,1,held_out,train,train,0.65625,1.0,0.7924528301886793,0.1305474482476312,21,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,fog_bank,2,held_out,train,train,0.6129032258064516,1.0,0.76,0.25815308407290466,19,31,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,fog_bank,3,held_out,train,train,0.75,1.0,0.8571428571428571,0.2118206918145819,24,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,fog_bank,4,held_out,train,train,0.71875,1.0,0.8363636363636363,0.278667472871667,23,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,fog_bank,5,held_out,train,train,0.53125,1.0,0.6938775510204082,0.1736797467891676,17,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,fog_bank,6,held_out,train,train,0.6875,1.0,0.8148148148148148,0.10280538543326896,22,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,fog_bank,7,held_out,train,train,0.65625,1.0,0.7924528301886793,-0.07322856068134069,21,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,fog_bank,8,held_out,train,train,0.46875,1.0,0.6382978723404256,-0.14073086803845594,15,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,fog_bank,9,held_out,train,train,0.75,1.0,0.8571428571428571,0.03421608605742723,24,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,landslide,0,held_out,train,train,0.625,1.0,0.7692307692307693,0.23013169206447157,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,landslide,1,held_out,train,train,0.65625,1.0,0.7924528301886793,0.08178314402300883,21,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,landslide,2,held_out,train,train,0.6129032258064516,1.0,0.76,0.22617576827477814,19,31,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,landslide,3,held_out,train,train,0.75,1.0,0.8571428571428571,0.10288800744355225,24,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,landslide,4,held_out,train,train,0.71875,1.0,0.8363636363636363,0.2282961133029333,23,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,landslide,5,held_out,train,train,0.53125,1.0,0.6938775510204082,0.24226259584857343,17,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,landslide,6,held_out,train,train,0.6875,1.0,0.8148148148148148,0.047125944276435454,22,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,landslide,7,held_out,train,train,0.65625,1.0,0.7924528301886793,-0.0428368805390044,21,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,landslide,8,held_out,train,train,0.46875,1.0,0.6382978723404256,-0.17738028205430018,15,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,landslide,9,held_out,train,train,0.75,1.0,0.8571428571428571,0.04944429051010708,24,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,crash,0,held_out,train,train,0.3870967741935484,1.0,0.5581395348837209,0.16302525315949246,12,31,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,crash,1,held_out,train,train,0.5517241379310345,1.0,0.7111111111111111,0.3514383691990277,16,29,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,crash,2,held_out,train,train,0.4838709677419355,1.0,0.6521739130434783,0.2532249640882996,15,31,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,crash,3,held_out,train,train,0.5666666666666667,1.0,0.7234042553191489,0.3292691475100313,17,30,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,crash,4,held_out,train,train,0.5666666666666667,1.0,0.7234042553191489,0.4196292158687795,17,30,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,crash,5,held_out,train,train,0.4666666666666667,1.0,0.6363636363636364,0.2616167869106994,14,30,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,crash,6,held_out,train,train,0.5161290322580645,1.0,0.6808510638297872,0.2707754130427307,16,31,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,crash,7,held_out,train,train,0.5,1.0,0.6666666666666666,0.13899876542347034,16,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,crash,8,held_out,train,train,0.3333333333333333,1.0,0.5,0.15678676301247915,10,30,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,crash,9,held_out,train,train,0.5172413793103449,1.0,0.6818181818181819,0.3038489396721796,15,29,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,waterlogging,0,held_out,held_out,train,0.625,1.0,0.7692307692307693,0.004964161254205811,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,waterlogging,1,held_out,held_out,train,0.65625,1.0,0.7924528301886793,0.0941843810487842,21,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,waterlogging,2,held_out,held_out,train,0.6129032258064516,1.0,0.76,0.2306702198798482,19,31,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,waterlogging,3,held_out,held_out,train,0.75,1.0,0.8571428571428571,0.13133265688557552,24,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,waterlogging,4,held_out,held_out,train,0.71875,1.0,0.8363636363636363,0.2637732826728335,23,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,waterlogging,5,held_out,held_out,train,0.53125,1.0,0.6938775510204082,0.2187776088377681,17,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,waterlogging,6,held_out,held_out,train,0.6875,1.0,0.8148148148148148,0.060985011085143606,22,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,waterlogging,7,held_out,held_out,train,0.65625,1.0,0.7924528301886793,-0.059555634267845575,21,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,waterlogging,8,held_out,held_out,train,0.46875,1.0,0.6382978723404256,-0.16848931236036602,15,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,waterlogging,9,held_out,held_out,train,0.75,1.0,0.8571428571428571,0.0405891639523582,24,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,black_ice,0,held_out,held_out,train,0.625,1.0,0.7692307692307693,0.04966456496900184,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,black_ice,1,held_out,held_out,train,0.65625,1.0,0.7924528301886793,0.08794108212147002,21,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,black_ice,2,held_out,held_out,train,0.6129032258064516,1.0,0.76,0.2281744932160807,19,31,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,black_ice,3,held_out,held_out,train,0.75,1.0,0.8571428571428571,0.11699770533650268,24,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,black_ice,4,held_out,held_out,train,0.71875,1.0,0.8363636363636363,0.24838938437305577,23,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,black_ice,5,held_out,held_out,train,0.53125,1.0,0.6938775510204082,0.23069202763437943,17,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,black_ice,6,held_out,held_out,train,0.6875,1.0,0.8148148148148148,0.05394864099149571,22,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,black_ice,7,held_out,held_out,train,0.65625,1.0,0.7924528301886793,-0.0520217975399333,21,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,black_ice,8,held_out,held_out,train,0.46875,1.0,0.6382978723404256,-0.1728581950911921,15,32,226.35532333438687,fallback
urban_grid,2.0,2.0,heavy_rain,black_ice,9,held_out,held_out,train,0.75,1.0,0.8571428571428571,0.044554566332378386,24,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,fog_bank,0,held_out,train,held_out,0.59375,1.0,0.7450980392156863,-0.07859567252885766,19,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,fog_bank,1,held_out,train,held_out,0.625,1.0,0.7692307692307693,0.06909102415765275,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,fog_bank,2,held_out,train,held_out,0.5,1.0,0.6666666666666666,0.21849490243216818,16,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,fog_bank,3,held_out,train,held_out,0.71875,1.0,0.8363636363636363,0.2624819874621698,23,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,fog_bank,4,held_out,train,held_out,0.71875,1.0,0.8363636363636363,0.1418811450378407,23,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,fog_bank,5,held_out,train,held_out,0.375,1.0,0.5454545454545454,0.00025135454370397005,12,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,fog_bank,6,held_out,train,held_out,0.6875,1.0,0.8148148148148148,0.04080767233317852,22,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,fog_bank,7,held_out,train,held_out,0.40625,1.0,0.5777777777777777,0.1558028424584,13,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,fog_bank,8,held_out,train,held_out,0.53125,1.0,0.6938775510204082,-0.0826056833812293,17,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,fog_bank,9,held_out,train,held_out,0.625,1.0,0.7692307692307693,0.22774581787175005,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,landslide,0,held_out,train,held_out,0.59375,1.0,0.7450980392156863,0.17559862997417142,19,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,landslide,1,held_out,train,held_out,0.625,1.0,0.7692307692307693,0.04111776104648609,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,landslide,2,held_out,train,held_out,0.5,1.0,0.6666666666666666,0.17654432123935548,16,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,landslide,3,held_out,train,held_out,0.71875,1.0,0.8363636363636363,0.11448981849520619,23,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,landslide,4,held_out,train,held_out,0.71875,1.0,0.8363636363636363,0.06992383639451123,23,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,landslide,5,held_out,train,held_out,0.375,1.0,0.5454545454545454,-0.11224079488454823,12,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,landslide,6,held_out,train,held_out,0.6875,1.0,0.8148148148148148,0.08873342022494275,22,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,landslide,7,held_out,train,held_out,0.40625,1.0,0.5777777777777777,0.24053366367411858,13,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,landslide,8,held_out,train,held_out,0.53125,1.0,0.6938775510204082,-0.1059231709400622,17,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,landslide,9,held_out,train,held_out,0.625,1.0,0.7692307692307693,0.23170701939350896,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,crash,0,held_out,train,held_out,0.4666666666666667,1.0,0.6363636363636364,0.2853950144461987,14,30,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,crash,1,held_out,train,held_out,0.4838709677419355,1.0,0.6521739130434783,0.28248254815019963,15,31,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,crash,2,held_out,train,held_out,0.46875,1.0,0.6382978723404256,0.31093593051148366,15,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,crash,3,held_out,train,held_out,0.5172413793103449,1.0,0.6818181818181819,0.3878184028940658,15,29,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,crash,4,held_out,train,held_out,0.5625,1.0,0.72,0.32286856646619794,18,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,crash,5,held_out,train,held_out,0.3103448275862069,1.0,0.4736842105263158,0.2597612184572134,9,29,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,crash,6,held_out,train,held_out,0.5,1.0,0.6666666666666666,0.2274652581254115,15,30,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,crash,7,held_out,train,held_out,0.3103448275862069,1.0,0.4736842105263158,0.2269315636222996,9,29,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,crash,8,held_out,train,held_out,0.3448275862068966,1.0,0.5128205128205129,0.2086755911095244,10,29,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,crash,9,held_out,train,held_out,0.4838709677419355,1.0,0.6521739130434783,0.223960488664266,15,31,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,waterlogging,0,held_out,held_out,held_out,0.59375,1.0,0.7450980392156863,0.03163477248277807,19,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,waterlogging,1,held_out,held_out,held_out,0.625,1.0,0.7692307692307693,0.04791893176684769,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,waterlogging,2,held_out,held_out,held_out,0.5,1.0,0.6666666666666666,0.19157998107435337,16,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,waterlogging,3,held_out,held_out,held_out,0.71875,1.0,0.8363636363636363,0.1677310417905041,23,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,waterlogging,4,held_out,held_out,held_out,0.71875,1.0,0.8363636363636363,0.08779859604536593,23,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,waterlogging,5,held_out,held_out,held_out,0.375,1.0,0.5454545454545454,-0.07910402762576582,12,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,waterlogging,6,held_out,held_out,held_out,0.6875,1.0,0.8148148148148148,0.07077294973706669,22,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,waterlogging,7,held_out,held_out,held_out,0.40625,1.0,0.5777777777777777,0.2015957474576562,13,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,waterlogging,8,held_out,held_out,held_out,0.53125,1.0,0.6938775510204082,-0.1031528136007931,17,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,waterlogging,9,held_out,held_out,held_out,0.625,1.0,0.7692307692307693,0.25121444349911587,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,black_ice,0,held_out,held_out,held_out,0.59375,1.0,0.7450980392156863,0.09843868333304186,19,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,black_ice,1,held_out,held_out,held_out,0.625,1.0,0.7692307692307693,0.04442921809626911,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,black_ice,2,held_out,held_out,held_out,0.5,1.0,0.6666666666666666,0.18463573987124338,16,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,black_ice,3,held_out,held_out,held_out,0.71875,1.0,0.8363636363636363,0.1421615364771337,23,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,black_ice,4,held_out,held_out,held_out,0.71875,1.0,0.8363636363636363,0.07886484811598421,23,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,black_ice,5,held_out,held_out,held_out,0.375,1.0,0.5454545454545454,-0.0954903468708317,12,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,black_ice,6,held_out,held_out,held_out,0.6875,1.0,0.8148148148148148,0.07941475286423537,22,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,black_ice,7,held_out,held_out,held_out,0.40625,1.0,0.5777777777777777,0.2193793654280336,13,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,black_ice,8,held_out,held_out,held_out,0.53125,1.0,0.6938775510204082,-0.10489256295700423,17,32,226.35532333438687,fallback
urban_grid,2.0,2.0,moderate_rain,black_ice,9,held_out,held_out,held_out,0.625,1.0,0.7692307692307693,0.2547257562885158,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,fog_bank,0,held_out,train,held_out,0.59375,1.0,0.7450980392156863,-0.013069563801213234,19,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,fog_bank,1,held_out,train,held_out,0.625,1.0,0.7692307692307693,0.27662556951384243,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,fog_bank,2,held_out,train,held_out,0.625,1.0,0.7692307692307693,0.14130051349288184,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,fog_bank,3,held_out,train,held_out,0.65625,1.0,0.7924528301886793,0.32243158385307225,21,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,fog_bank,4,held_out,train,held_out,0.6129032258064516,1.0,0.76,0.3649117464897991,19,31,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,fog_bank,5,held_out,train,held_out,0.53125,1.0,0.6938775510204082,0.07400726893467216,17,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,fog_bank,6,held_out,train,held_out,0.5,1.0,0.6666666666666666,-0.12718698840161366,16,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,fog_bank,7,held_out,train,held_out,0.5666666666666667,1.0,0.7234042553191489,0.24795802451272056,17,30,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,fog_bank,8,held_out,train,held_out,0.5,1.0,0.6666666666666666,0.10345618973774469,16,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,fog_bank,9,held_out,train,held_out,0.71875,1.0,0.8363636363636363,0.329735076159642,23,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,landslide,0,held_out,train,held_out,0.59375,1.0,0.7450980392156863,-0.03017976564323665,19,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,landslide,1,held_out,train,held_out,0.625,1.0,0.7692307692307693,0.2685924847982238,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,landslide,2,held_out,train,held_out,0.625,1.0,0.7692307692307693,0.14008580079815866,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,landslide,3,held_out,train,held_out,0.65625,1.0,0.7924528301886793,0.2556083213365037,21,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,landslide,4,held_out,train,held_out,0.6129032258064516,1.0,0.76,0.29172984698997995,19,31,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,landslide,5,held_out,train,held_out,0.53125,1.0,0.6938775510204082,0.18508831742769213,17,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,landslide,6,held_out,train,held_out,0.5,1.0,0.6666666666666666,-0.19708513377814169,16,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,landslide,7,held_out,train,held_out,0.5666666666666667,1.0,0.7234042553191489,0.24449833155047,17,30,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,landslide,8,held_out,train,held_out,0.5,1.0,0.6666666666666666,0.007546915924242812,16,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,landslide,9,held_out,train,held_out,0.71875,1.0,0.8363636363636363,0.1736445839216382,23,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,crash,0,held_out,train,held_out,0.42857142857142855,1.0,0.6,0.2765750131977624,12,28,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,crash,1,held_out,train,held_out,0.6206896551724138,1.0,0.7659574468085107,0.44396317741614005,18,29,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,crash,2,held_out,train,held_out,0.6333333333333333,1.0,0.7755102040816326,0.3209108547836163,19,30,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,crash,3,held_out,train,held_out,0.6538461538461539,1.0,0.7906976744186047,0.599600054822468,17,26,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,crash,4,held_out,train,held_out,0.41935483870967744,1.0,0.5909090909090909,0.36059193102794374,13,31,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,crash,5,held_out,train,held_out,0.4827586206896552,1.0,0.6511627906976745,0.3191869105827794,14,29,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,crash,6,held_out,train,held_out,0.3548387096774194,1.0,0.5238095238095238,0.29219671130403385,11,31,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,crash,7,held_out,train,held_out,0.4444444444444444,1.0,0.6153846153846153,0.32016488966008194,12,27,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,crash,8,held_out,train,held_out,0.5,1.0,0.6666666666666666,0.2360302330241843,15,30,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,crash,9,held_out,train,held_out,0.5483870967741935,1.0,0.7083333333333333,0.21862056675362768,17,31,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,waterlogging,0,held_out,held_out,held_out,0.59375,1.0,0.7450980392156863,-0.028242360393917403,19,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,waterlogging,1,held_out,held_out,held_out,0.625,1.0,0.7692307692307693,0.2696847051218558,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,waterlogging,2,held_out,held_out,held_out,0.625,1.0,0.7692307692307693,0.14119883318663146,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,waterlogging,3,held_out,held_out,held_out,0.65625,1.0,0.7924528301886793,0.274310350053006,21,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,waterlogging,4,held_out,held_out,held_out,0.6129032258064516,1.0,0.76,0.31052584046592047,19,31,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,waterlogging,5,held_out,held_out,held_out,0.53125,1.0,0.6938775510204082,0.1500605983696252,17,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,waterlogging,6,held_out,held_out,held_out,0.5,1.0,0.6666666666666666,-0.19282399611200454,16,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,waterlogging,7,held_out,held_out,held_out,0.5666666666666667,1.0,0.7234042553191489,0.24474406090568607,17,30,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,waterlogging,8,held_out,held_out,held_out,0.5,1.0,0.6666666666666666,0.03487220173920811,16,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,waterlogging,9,held_out,held_out,held_out,0.71875,1.0,0.8363636363636363,0.2214480950102567,23,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,black_ice,0,held_out,held_out,held_out,0.59375,1.0,0.7450980392156863,-0.029491848657908368,19,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,black_ice,1,held_out,held_out,held_out,0.625,1.0,0.7692307692307693,0.26915913159876853,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,black_ice,2,held_out,held_out,held_out,0.625,1.0,0.7692307692307693,0.14087529773320195,20,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,black_ice,3,held_out,held_out,held_out,0.65625,1.0,0.7924528301886793,0.2649949646771974,21,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,black_ice,4,held_out,held_out,held_out,0.6129032258064516,1.0,0.76,0.30117158963794627,19,31,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,black_ice,5,held_out,held_out,held_out,0.53125,1.0,0.6938775510204082,0.16784109049436857,17,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,black_ice,6,held_out,held_out,held_out,0.5,1.0,0.6666666666666666,-0.1973466235593115,16,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,black_ice,7,held_out,held_out,held_out,0.5666666666666667,1.0,0.7234042553191489,0.2446152532819968,17,30,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,black_ice,8,held_out,held_out,held_out,0.5,1.0,0.6666666666666666,0.021309302807837174,16,32,226.35532333438687,fallback
urban_grid,2.0,2.0,dense_fog,black_ice,9,held_out,held_out,held_out,0.71875,1.0,0.8363636363636363,0.1980512667052928,23,32,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,fog_bank,0,train,train,train,0.8108108108108109,1.0,0.8955223880597014,0.8145479622994984,30,37,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,fog_bank,1,train,train,train,0.8421052631578947,1.0,0.9142857142857143,0.835247254381352,32,38,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,fog_bank,2,train,train,train,0.7435897435897436,1.0,0.8529411764705882,0.8308853111569019,29,39,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,fog_bank,3,train,train,train,0.918918918918919,1.0,0.9577464788732395,0.899805281337309,34,37,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,fog_bank,4,train,train,train,0.8157894736842105,1.0,0.898550724637681,0.7954197550817225,31,38,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,fog_bank,5,train,train,train,0.8947368421052632,1.0,0.9444444444444444,0.8574086522999651,34,38,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,fog_bank,6,train,train,train,0.9024390243902439,1.0,0.9487179487179488,0.8636394854370879,37,41,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,fog_bank,7,train,train,train,0.8461538461538461,1.0,0.9166666666666666,0.8330558479611773,33,39,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,fog_bank,8,train,train,train,0.8333333333333334,1.0,0.9090909090909091,0.8218832784672857,30,36,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,fog_bank,9,train,train,train,0.8974358974358975,1.0,0.945945945945946,0.8627398472678854,35,39,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,landslide,0,train,train,train,0.8108108108108109,1.0,0.8955223880597014,0.8229745933424429,30,37,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,landslide,1,train,train,train,0.8421052631578947,1.0,0.9142857142857143,0.8481836261640875,32,38,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,landslide,2,train,train,train,0.7560975609756098,1.0,0.8611111111111112,0.8424996492430757,31,41,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,landslide,3,train,train,train,0.918918918918919,1.0,0.9577464788732395,0.9056531772713289,34,37,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,landslide,4,train,train,train,0.8205128205128205,1.0,0.9014084507042254,0.8091414432716878,32,39,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,landslide,5,train,train,train,0.8717948717948718,1.0,0.9315068493150686,0.8701938204484229,34,39,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,landslide,6,train,train,train,0.9024390243902439,1.0,0.9487179487179488,0.8735795025506721,37,41,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,landslide,7,train,train,train,0.8461538461538461,1.0,0.9166666666666666,0.8505507869794153,33,39,226.35532333438687,fallback
rural_highway,3.0,3.0,clear,landslide,8,train,train,train,0.8205128205128205,1.0,0.9014084507042254,0.8328369986029839,32,39,226.35532333438687,fallback
