scenario,density,density_veh_km_lane,weather,hazard_type,policy,tau,seed,topology_split,hazard_split,weather_split,checkpoint_sha,actionable_deadline_miss_rate,airtime_ms,airtime_per_at_risk_informed_ms,at_risk_coverage,collisions_per_delivered,coverage,deadline_miss_rate,dissemination_cbr,latency_mean_s,latency_p95_s,max_hops,pdr,redundancy_ratio,rwcr,spatial_reach_m,tir_median_s,tir_p95_s,tir_uninformed_frac,transmissions,tx_per_at_risk_informed,gate_fallback_rate,gate_confidence_mean,backend,config_hash,comm_range_m,cs_range_m,hazard_severity,metrics_version
rural_highway,1.0,1.0,clear,fog_bank,weighted_p,,0,train,train,train,,1.0,0.44,inf,0.0,0.0,0.08,1.0,3.6666666666666666e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,0.5,0.0,210.838134765625,nan,nan,1.0,1.0,inf,nan,nan,fallback,42e3ca16f64c,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,weighted_p,,1,train,train,train,,0.9285714285714286,1.32,1.32,0.07142857142857142,0.0,0.16,0.9285714285714286,1.1e-05,0.10000000000000031,0.1850000000000002,2.0,0.8,0.75,0.10078749481399893,797.4652099609375,0.20000000000000018,0.20000000000000018,0.8888888888888888,3.0,3.0,nan,nan,fallback,7b7db4a43014,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,weighted_p,,2,train,train,train,,1.0,0.44,inf,0.0,0.0,0.08,1.0,3.6666666666666666e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,0.5,0.0,70.9316177368164,nan,nan,1.0,1.0,inf,nan,nan,fallback,ccc3989078e1,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,weighted_p,,3,train,train,train,,1.0,0.44,inf,0.0,nan,0.041666666666666664,1.0,3.6666666666666666e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,1.0,1.0,inf,nan,nan,fallback,30ebdf77e3d0,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,weighted_p,,4,train,train,train,,1.0,0.44,inf,0.0,0.0,0.07407407407407407,1.0,3.6666666666666666e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,0.5,0.0,132.6404266357422,nan,nan,1.0,1.0,inf,nan,nan,fallback,628835f580ee,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,weighted_p,,5,train,train,train,,1.0,0.44,inf,0.0,0.0,0.08695652173913043,1.0,3.6666666666666666e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,0.5,0.0,284.39556884765625,nan,nan,1.0,1.0,inf,nan,nan,fallback,2688d628510d,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,weighted_p,,6,train,train,train,,0.9166666666666666,1.32,1.32,0.08333333333333333,0.0,0.12,0.9166666666666666,1.1e-05,0.10000000000000024,0.1900000000000002,2.0,0.8,1.0,0.13325561642471007,746.45361328125,0.20000000000000018,0.20000000000000018,0.8333333333333334,3.0,3.0,nan,nan,fallback,5f7655c539ee,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,weighted_p,,7,train,train,train,,0.9166666666666666,1.32,1.32,0.08333333333333333,0.0,0.12,0.9166666666666666,1.1e-05,0.06666666666666703,0.10000000000000053,1.0,0.8,1.0,0.12011609663897001,557.71240234375,0.10000000000000053,0.10000000000000053,0.8333333333333334,3.0,3.0,nan,nan,fallback,21c6672abacd,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,weighted_p,,8,train,train,train,,1.0,0.44,inf,0.0,0.0,0.08333333333333333,1.0,3.6666666666666666e-06,0.050000000000000266,0.0950000000000005,1.0,0.5,0.5,0.0,121.7558822631836,nan,nan,1.0,1.0,inf,nan,nan,fallback,7cda91487ec5,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,weighted_p,,9,train,train,train,,1.0,0.88,inf,0.0,0.0,0.11538461538461539,1.0,7.333333333333333e-06,0.10000000000000024,0.1900000000000002,2.0,1.0,0.6666666666666666,0.0,869.2705078125,nan,nan,1.0,2.0,inf,nan,nan,fallback,5a3e0d41710a,610.4,932.8,0.8,3
